date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:21	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f6c.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:21	4148/4148	---M--	200	added ('OK')	image/jpeg	etag:%2220a827c658cad21:0%22	http://www.galgotiasuniversity.edu.in/images/satyender-kumar.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/satyender-kumar.jpg	(from http://www.galgotiasuniversity.edu.in/medical-pharmacy-faculty-satyender-kumar.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f6d.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f6e.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1f6f.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1f70.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1f71.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f72.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1f73.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1f74.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-atd.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f75.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f76.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:22	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f77.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:23	42662/42662	---M--	200	added ('OK')	image/jpeg	etag:%22f3458ca58cad21:0%22	http://www.galgotiasuniversity.edu.in/images/amrish.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/amrish.jpg	(from http://www.galgotiasuniversity.edu.in/medical-pharmacy-faculty-amrish-kumar.asp)
19:23:26	72244/72244	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:25%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-chaya-garg.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-chaya-garg.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:27	67268/67268	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:25%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-prerna-gupta.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-prerna-gupta.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:29	68326/68326	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:27%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-richa-mahajan.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-richa-mahajan.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:29	66995/66995	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:28%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-smriti-singh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-smriti-singh.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:31	68132/68132	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:30%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-ashmin-singh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-ashmin-singh.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:32	72104/72104	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:30%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-neeraj-kumar.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-neeraj-kumar.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1f7f.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1f80.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1f81.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f82.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1f83.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:33	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1f84.delayed	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f85.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f86.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f87.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1f88.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1f89.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1f8a.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f8b.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1f8c.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1f8d.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-mfd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f8e.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f8f.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f90.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1f91.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1f92.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1f93.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f94.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1f95.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1f96.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-atd.asp)
19:23:34	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f97.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:35	66587/66587	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:32%20GMT	http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-Vishal.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty-Vishal.html	(from http://www.galgotiasuniversity.edu.in/medical-Physiotherapy-faculty.asp)
19:23:35	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1f98.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:35	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f99.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:37	68319/68319	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:35%20GMT	http://www.galgotiasuniversity.edu.in/medical-mlt-faculty-praveen.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-mlt-faculty-praveen.html	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	69250/69250	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:36%20GMT	http://www.galgotiasuniversity.edu.in/medical-mlt-faculty-yashwanth.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-mlt-faculty-yashwanth.html	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1f9c.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1f9d.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1f9e.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1f9f.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1fa0.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:38	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1fa1.delayed	(from http://www.galgotiasuniversity.edu.in/medical-mlt-faculty.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fa2.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fa3.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1fa4.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1fa5.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1fa6.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1fa7.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1fa8.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1fa9.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1faa.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-mfd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fab.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fac.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1fad.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1fae.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1faf.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1fb0.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1fb1.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1fb2.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1fb3.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-atd.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fb4.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:39	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fb5.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:41	69377/69377	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:39%20GMT	http://www.galgotiasuniversity.edu.in/medical-optometry-faculty-amrish-kumar.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-optometry-faculty-amrish-kumar.html	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:41	66765/66765	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:40%20GMT	http://www.galgotiasuniversity.edu.in/medical-optometry-faculty-parveen-kumar.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-optometry-faculty-parveen-kumar.html	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:42	68355/68355	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2013:53:40%20GMT	http://www.galgotiasuniversity.edu.in/medical-optometry-faculty-richa.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-optometry-faculty-richa.html	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1fba.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1fbb.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1fbc.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1fbd.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1fbe.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:43	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1fbf.delayed	(from http://www.galgotiasuniversity.edu.in/medical-optometry-faculty.asp)
19:23:44	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1fc0.delayed	(from http://www.galgotiasuniversity.edu.in/medical-cardiovascular-technology-mfd.asp)
